date_mutation;valeur_fonciere;code_postal;code_commune;type_local;surface_reelle_bati;nombre_pieces_principales;surface_terrain
27/12/2019;1900000;75017;75117;Local industriel. commercial ou assimilé;13;0;
31/12/2019;90562;75017;75117;Local industriel. commercial ou assimilé;323;0;
23/12/2019;288000;75017;75117;Appartement;30;2;
30/12/2019;302150;75017;75117;Appartement;29;2;
20/12/2019;1260000;75017;75117;Dépendance;;0;
20/12/2019;1260000;75017;75117;Appartement;87;4;
18/12/2019;1450000;75017;75117;Appartement;116;4;
18/12/2019;2772500;75017;75117;Dépendance;;0;
18/12/2019;2772500;75017;75117;Local industriel. commercial ou assimilé;249;0;
18/12/2019;2772500;75017;75117;Appartement;263;9;
18/12/2019;2772500;75017;75117;Dépendance;;0;
19/12/2019;10000;75017;75117;Dépendance;;0;
17/12/2019;859000;75017;75117;Appartement;39;2;
17/12/2019;859000;75017;75117;Local industriel. commercial ou assimilé;66;0;
17/12/2019;859000;75017;75117;Dépendance;;0;
31/12/2019;1950813;75017;75117;Appartement;165;5;
31/12/2019;1950813;75017;75117;Dépendance;;0;
31/12/2019;1950813;75017;75117;Dépendance;;0;
20/12/2019;135000;75017;75117;Appartement;12;1;
27/12/2019;433020;75017;75117;Appartement;42;3;
20/12/2019;509950;75017;75117;Appartement;35;2;
27/12/2019;379000;75017;75117;Appartement;43;3;
20/12/2019;116884000;75017;75117;;;;
18/12/2019;5000;75017;75117;Local industriel. commercial ou assimilé;195;0;
18/12/2019;5000;75017;75117;Appartement;160;6;
17/12/2019;298762;75017;75117;Appartement;26;2;
20/12/2019;4500000;75017;75117;Dépendance;;0;
20/12/2019;4500000;75017;75117;Appartement;280;7;
20/12/2019;4500000;75017;75117;Dépendance;;0;
20/12/2019;4500000;75017;75117;Dépendance;;0;
20/12/2019;4500000;75017;75117;Dépendance;;0;
20/12/2019;4500000;75017;75117;Dépendance;;0;
20/12/2019;4500000;75017;75117;Dépendance;;0;
03/12/2019;50000;75017;75117;Dépendance;;0;
18/12/2019;45000;75017;75117;Appartement;9;1;
27/12/2019;415000;75017;75117;Appartement;38;2;
20/12/2019;368900;75017;75117;Appartement;28;2;
20/12/2019;436500;75017;75117;Appartement;42;4;
26/12/2019;115000;75017;75117;Appartement;11;1;
20/12/2019;48000;75017;75117;Dépendance;;0;
30/12/2019;350000;75017;75117;Appartement;33;2;
30/12/2019;105000;75017;75117;Dépendance;;0;
30/12/2019;105000;75017;75117;Dépendance;;0;
23/12/2019;380000;75017;75117;Appartement;32;2;
20/12/2019;;75017;75117;Appartement;35;2;
19/12/2019;50000;75017;75117;Dépendance;;0;
26/12/2019;228800;75017;75117;Appartement;20;1;
17/12/2019;395000;75017;75117;Appartement;36;2;
27/11/2019;386200;75017;75117;Appartement;46;3;
27/12/2019;391000;75017;75117;Appartement;32;2;
27/12/2019;391000;75017;75117;Appartement;16;1;
27/12/2019;391000;75017;75117;Appartement;10;2;
30/12/2019;1292800;75017;75117;Appartement;85;4;
30/12/2019;1292800;75017;75117;Dépendance;;0;
20/12/2019;132500;75017;75117;Appartement;20;1;
31/12/2019;88968;75017;75117;Appartement;24;2;
26/12/2019;980000;75017;75117;Appartement;90;4;
20/12/2019;481000;75017;75117;Appartement;55;3;
30/12/2019;950000;75017;75117;Local industriel. commercial ou assimilé;39;0;
30/12/2019;950000;75017;75117;Local industriel. commercial ou assimilé;22;0;
30/12/2019;670000;75017;75117;Appartement;61;3;
30/12/2019;670000;75017;75117;Appartement;54;3;
30/12/2019;11488002;75017;75117;Appartement;170;6;
30/12/2019;11488002;75017;75117;Appartement;19;1;
30/12/2019;11488002;75017;75117;Appartement;122;4;
30/12/2019;11488002;75017;75117;Dépendance;;0;
30/12/2019;11488002;75017;75117;Appartement;134;4;
30/12/2019;11488002;75017;75117;Appartement;76;3;
30/12/2019;11488002;75017;75117;Dépendance;;0;
30/12/2019;11488002;75017;75117;Appartement;12;1;
30/12/2019;11488002;75017;75117;Dépendance;;0;
30/12/2019;11488002;75017;75117;Local industriel. commercial ou assimilé;89;0;
30/12/2019;11488002;75017;75117;Appartement;16;1;
30/12/2019;11488002;75017;75117;Appartement;38;1;
30/12/2019;11488002;75017;75117;Appartement;167;4;
30/12/2019;11488002;75017;75117;Appartement;156;6;
30/12/2019;11488002;75017;75117;Appartement;15;1;
26/12/2019;30000;75017;75117;Dépendance;;0;
26/12/2019;20000;75017;75117;Dépendance;;0;
27/12/2019;890000;75017;75117;Appartement;60;4;
26/12/2019;50000;75017;75117;Dépendance;;0;
23/12/2019;820000;75017;75117;Appartement;56;3;
30/12/2019;2910000;75017;75117;Appartement;50;3;151
30/12/2019;2910000;75017;75117;Local industriel. commercial ou assimilé;54;0;151
30/12/2019;2910000;75017;75117;Appartement;56;2;151
30/12/2019;2910000;75017;75117;Appartement;50;3;151
30/12/2019;2910000;75017;75117;Appartement;90;6;151
30/12/2019;2910000;75017;75117;Appartement;49;3;151
30/12/2019;2910000;75017;75117;Appartement;42;3;151
30/12/2019;2910000;75017;75117;Appartement;42;3;151
30/12/2019;2910000;75017;75117;Appartement;45;3;151
30/12/2019;2910000;75017;75117;Appartement;16;1;151
30/12/2019;2910000;75017;75117;Appartement;42;3;151
30/12/2019;2910000;75017;75117;Appartement;35;2;151
30/12/2019;2910000;75017;75117;Local industriel. commercial ou assimilé;28;0;151
30/12/2019;2910000;75017;75117;Appartement;19;2;151
30/12/2019;2910000;75017;75117;Appartement;32;2;151
23/12/2019;12000;75017;75117;Dépendance;;0;
20/12/2019;230000;75017;75117;Local industriel. commercial ou assimilé;22;0;
27/12/2019;450000;75017;75117;Appartement;124;6;
29/12/2019;3347619;75017;75117;Appartement;22;1;240
29/12/2019;3347619;75017;75117;Appartement;61;3;240
29/12/2019;3347619;75017;75117;Appartement;120;6;240
29/12/2019;3347619;75017;75117;Dépendance;;0;240
29/12/2019;3347619;75017;75117;Appartement;22;2;240
27/12/2019;195000;75017;75117;Appartement;20;1;
27/12/2019;195000;75017;75117;Appartement;92;4;
30/12/2019;272800;75017;75117;Appartement;25;2;
30/12/2019;120000;75017;75117;Dépendance;;0;
27/12/2019;325000;75017;75117;Appartement;35;2;
27/12/2019;325000;75017;75117;Appartement;20;1;
30/12/2019;100000;75017;75117;Appartement;39;2;
31/12/2019;122000;75017;75117;Appartement;13;1;
30/12/2019;718000;75017;75117;Appartement;68;3;
30/12/2019;727500;75017;75117;Appartement;58;3;
30/12/2019;727500;75017;75117;Appartement;16;1;
26/12/2019;477000;75017;75117;Appartement;27;2;
26/12/2019;477000;75017;75117;Appartement;52;3;
26/12/2019;477000;75017;75117;Dépendance;;0;
27/12/2019;395500;75017;75117;Appartement;34;2;
30/12/2019;792400;75017;75117;Appartement;61;3;
30/12/2019;30500;75017;75117;Dépendance;;0;
26/12/2019;8000;75017;75117;Dépendance;;0;
30/12/2019;1935000;75017;75117;Local industriel. commercial ou assimilé;60;0;
30/12/2019;1935000;75017;75117;Local industriel. commercial ou assimilé;66;0;
30/12/2019;1935000;75017;75117;Local industriel. commercial ou assimilé;77;0;
30/12/2019;95000;75017;75117;Dépendance;;0;
30/12/2019;635000;75017;75117;Appartement;36;1;
30/12/2019;635000;75017;75117;Dépendance;;0;
30/12/2019;635000;75017;75117;Appartement;102;5;
26/12/2019;470000;75017;75117;Appartement;50;2;
31/12/2019;150000;75017;75117;Appartement;15;1;
27/12/2019;162280;75017;75117;Appartement;16;1;
31/12/2019;1705000;75017;75117;Dépendance;;0;
31/12/2019;1705000;75017;75117;Appartement;150;5;
30/11/2019;254520;75017;75117;Appartement;78;5;
04/12/2019;415000;75017;75117;Appartement;45;3;
31/12/2019;23900000;75017;75117;Appartement;50;3;544
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;175;0;544
31/12/2019;23900000;75017;75117;Appartement;166;5;544
31/12/2019;23900000;75017;75117;Appartement;199;6;544
31/12/2019;23900000;75017;75117;Appartement;167;5;544
31/12/2019;23900000;75017;75117;Appartement;199;6;544
31/12/2019;23900000;75017;75117;Appartement;37;2;544
31/12/2019;23900000;75017;75117;Appartement;199;6;544
31/12/2019;23900000;75017;75117;Appartement;57;3;544
31/12/2019;23900000;75017;75117;Appartement;170;5;544
31/12/2019;23900000;75017;75117;Appartement;151;6;544
31/12/2019;23900000;75017;75117;Appartement;167;5;544
31/12/2019;23900000;75017;75117;Appartement;197;6;544
31/12/2019;23900000;75017;75117;Dépendance;;0;544
31/12/2019;23900000;75017;75117;Appartement;75;3;544
31/12/2019;23900000;75017;75117;Appartement;57;2;544
31/12/2019;23900000;75017;75117;Appartement;86;4;544
31/12/2019;23900000;75017;75117;Appartement;44;2;544
31/12/2019;23900000;75017;75117;Appartement;174;6;544
31/12/2019;23900000;75017;75117;Appartement;164;5;544
31/12/2019;23900000;75017;75117;Appartement;36;1;544
31/12/2019;23900000;75017;75117;Appartement;128;5;595
31/12/2019;23900000;75017;75117;Appartement;48;2;595
31/12/2019;23900000;75017;75117;Appartement;56;3;595
31/12/2019;23900000;75017;75117;Appartement;56;3;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;128;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Appartement;87;4;595
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;110;0;595
31/12/2019;23900000;75017;75117;Appartement;128;5;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;128;0;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Appartement;56;3;595
31/12/2019;23900000;75017;75117;Appartement;108;1;595
31/12/2019;23900000;75017;75117;Appartement;100;7;595
31/12/2019;23900000;75017;75117;Dépendance;;0;595
31/12/2019;23900000;75017;75117;Appartement;22;1;419
31/12/2019;23900000;75017;75117;Appartement;76;3;419
31/12/2019;23900000;75017;75117;Appartement;167;5;419
31/12/2019;23900000;75017;75117;Appartement;229;7;419
31/12/2019;23900000;75017;75117;Appartement;76;3;419
31/12/2019;23900000;75017;75117;Appartement;149;5;419
31/12/2019;23900000;75017;75117;Appartement;68;2;419
31/12/2019;23900000;75017;75117;Appartement;167;5;419
31/12/2019;23900000;75017;75117;Appartement;229;7;419
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;240;0;419
31/12/2019;23900000;75017;75117;Appartement;63;2;419
31/12/2019;23900000;75017;75117;Appartement;114;4;419
31/12/2019;23900000;75017;75117;Dépendance;;0;419
31/12/2019;23900000;75017;75117;Appartement;93;4;419
31/12/2019;23900000;75017;75117;Appartement;15;1;628
31/12/2019;23900000;75017;75117;Appartement;24;1;628
31/12/2019;23900000;75017;75117;Appartement;35;2;628
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;56;0;628
31/12/2019;23900000;75017;75117;Appartement;144;4;628
31/12/2019;23900000;75017;75117;Appartement;35;2;628
31/12/2019;23900000;75017;75117;Appartement;57;2;628
31/12/2019;23900000;75017;75117;Appartement;75;4;628
31/12/2019;23900000;75017;75117;Appartement;55;3;628
31/12/2019;23900000;75017;75117;Appartement;34;2;628
31/12/2019;23900000;75017;75117;Appartement;190;6;628
31/12/2019;23900000;75017;75117;Appartement;22;1;628
31/12/2019;23900000;75017;75117;Appartement;42;2;628
31/12/2019;23900000;75017;75117;Appartement;202;6;628
31/12/2019;23900000;75017;75117;Appartement;85;3;628
31/12/2019;23900000;75017;75117;Appartement;45;2;628
31/12/2019;23900000;75017;75117;Appartement;138;5;628
31/12/2019;23900000;75017;75117;Appartement;220;6;628
31/12/2019;23900000;75017;75117;Appartement;35;2;628
31/12/2019;23900000;75017;75117;Appartement;35;2;628
31/12/2019;23900000;75017;75117;Appartement;85;3;628
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;82;0;628
31/12/2019;23900000;75017;75117;;;;
31/12/2019;23900000;75017;75117;;;;
31/12/2019;23900000;75017;75117;Appartement;104;4;
31/12/2019;23900000;75017;75117;Appartement;78;3;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Appartement;104;4;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Appartement;85;3;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Appartement;82;3;
31/12/2019;23900000;75017;75117;Appartement;84;3;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Appartement;65;3;
31/12/2019;23900000;75017;75117;Appartement;85;3;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;Dépendance;;0;
31/12/2019;23900000;75017;75117;;;;470
31/12/2019;23900000;75017;75117;Appartement;95;5;469
31/12/2019;23900000;75017;75117;Appartement;40;2;469
31/12/2019;23900000;75017;75117;Appartement;85;4;469
31/12/2019;23900000;75017;75117;Appartement;108;5;469
31/12/2019;23900000;75017;75117;Appartement;83;4;469
31/12/2019;23900000;75017;75117;Appartement;78;4;469
31/12/2019;23900000;75017;75117;Appartement;25;2;469
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;16;0;469
31/12/2019;23900000;75017;75117;Appartement;32;2;469
31/12/2019;23900000;75017;75117;Appartement;121;6;469
31/12/2019;23900000;75017;75117;Appartement;85;4;469
31/12/2019;23900000;75017;75117;Appartement;25;2;469
31/12/2019;23900000;75017;75117;Appartement;59;3;469
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;16;0;469
31/12/2019;23900000;75017;75117;Appartement;49;3;469
31/12/2019;23900000;75017;75117;Dépendance;;0;469
31/12/2019;23900000;75017;75117;Appartement;42;1;469
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;66;0;469
31/12/2019;23900000;75017;75117;Appartement;124;6;469
31/12/2019;23900000;75017;75117;Dépendance;;0;469
31/12/2019;23900000;75017;75117;Appartement;37;2;469
31/12/2019;23900000;75017;75117;Appartement;123;8;469
31/12/2019;23900000;75017;75117;Appartement;26;1;1471
31/12/2019;23900000;75017;75117;Appartement;24;1;1471
31/12/2019;23900000;75017;75117;Appartement;58;4;1471
31/12/2019;23900000;75017;75117;Appartement;37;2;1471
31/12/2019;23900000;75017;75117;Appartement;42;2;1471
31/12/2019;23900000;75017;75117;Appartement;75;3;1471
31/12/2019;23900000;75017;75117;Appartement;38;2;1471
31/12/2019;23900000;75017;75117;Appartement;38;3;1471
31/12/2019;23900000;75017;75117;Appartement;40;2;1471
31/12/2019;23900000;75017;75117;Appartement;62;4;1471
31/12/2019;23900000;75017;75117;Appartement;61;4;1471
31/12/2019;23900000;75017;75117;Appartement;51;3;1471
31/12/2019;23900000;75017;75117;Appartement;59;4;1471
31/12/2019;23900000;75017;75117;Appartement;81;4;1471
31/12/2019;23900000;75017;75117;Appartement;61;5;1471
31/12/2019;23900000;75017;75117;Appartement;45;3;1471
31/12/2019;23900000;75017;75117;Appartement;71;4;1471
31/12/2019;23900000;75017;75117;Appartement;62;4;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;39;2;1471
31/12/2019;23900000;75017;75117;Appartement;71;4;1471
31/12/2019;23900000;75017;75117;Appartement;32;2;1471
31/12/2019;23900000;75017;75117;Appartement;47;3;1471
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;69;0;1471
31/12/2019;23900000;75017;75117;Appartement;74;4;1471
31/12/2019;23900000;75017;75117;Appartement;45;2;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;64;5;1471
31/12/2019;23900000;75017;75117;Appartement;80;4;1471
31/12/2019;23900000;75017;75117;Appartement;42;2;1471
31/12/2019;23900000;75017;75117;Appartement;47;3;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;65;4;1471
31/12/2019;23900000;75017;75117;Appartement;80;4;1471
31/12/2019;23900000;75017;75117;Appartement;40;3;1471
31/12/2019;23900000;75017;75117;Appartement;25;2;1471
31/12/2019;23900000;75017;75117;Appartement;81;5;1471
31/12/2019;23900000;75017;75117;Appartement;49;3;1471
31/12/2019;23900000;75017;75117;Appartement;72;5;1471
31/12/2019;23900000;75017;75117;Appartement;58;3;1471
31/12/2019;23900000;75017;75117;Appartement;78;3;1471
31/12/2019;23900000;75017;75117;Appartement;76;3;1471
31/12/2019;23900000;75017;75117;Appartement;47;3;1471
31/12/2019;23900000;75017;75117;Appartement;48;3;1471
31/12/2019;23900000;75017;75117;Appartement;48;3;1471
31/12/2019;23900000;75017;75117;Appartement;72;4;1471
31/12/2019;23900000;75017;75117;Appartement;28;1;1471
31/12/2019;23900000;75017;75117;Appartement;39;3;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;45;3;1471
31/12/2019;23900000;75017;75117;Appartement;57;3;1471
31/12/2019;23900000;75017;75117;Local industriel. commercial ou assimilé;20;0;1471
31/12/2019;23900000;75017;75117;Appartement;66;4;1471
31/12/2019;23900000;75017;75117;Appartement;67;3;1471
31/12/2019;23900000;75017;75117;Appartement;49;2;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;31;2;1471
31/12/2019;23900000;75017;75117;Appartement;64;4;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;50;2;1471
31/12/2019;23900000;75017;75117;Appartement;74;3;1471
31/12/2019;23900000;75017;75117;Appartement;59;5;1471
31/12/2019;23900000;75017;75117;Appartement;63;4;1471
31/12/2019;23900000;75017;75117;Appartement;53;3;1471
31/12/2019;23900000;75017;75117;Appartement;90;3;1471
31/12/2019;23900000;75017;75117;Appartement;72;4;1471
31/12/2019;23900000;75017;75117;Appartement;50;3;1471
31/12/2019;23900000;75017;75117;Appartement;65;4;1471
31/12/2019;23900000;75017;75117;Appartement;98;5;501
31/12/2019;23900000;75017;75117;Appartement;111;5;501
31/12/2019;23900000;75017;75117;Appartement;111;5;501
31/12/2019;23900000;75017;75117;Appartement;111;5;501
31/12/2019;23900000;75017;75117;Appartement;80;4;501
31/12/2019;23900000;75017;75117;Appartement;49;2;501
31/12/2019;23900000;75017;75117;Appartement;98;5;501
31/12/2019;23900000;75017;75117;Appartement;51;2;501
31/12/2019;23900000;75017;75117;Appartement;85;4;501
31/12/2019;23900000;75017;75117;Appartement;60;3;501
31/12/2019;23900000;75017;75117;Appartement;100;5;501
