date_mutation;valeur_fonciere;code_postal;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;surface_terrain;latitude;longitude
29/01/2019;503623;75008;2;Appartement;48;3;;48.881656;2.324271
14/02/2019;600200;75001;2;Appartement;40;3;;48.86343;2.338875
28/01/2019;1174900;75003;2;Appartement;80;3;;48.862838;2.360513
28/01/2019;900000;75001;4;Local_indu_com_ou_assimile;71;0;;48.865225;2.341848
28/01/2019;900000;75001;2;Appartement;30;2;;48.865225;2.341848
12/02/2019;31000;75008;3;Dependance;;0;;48.87541;2.306912
07/02/2019;275000;75001;2;Appartement;38;1;;48.86202;2.340441
14/02/2019;780510;75008;2;Appartement;66;3;;48.880844;2.318651
11/02/2019;3750000;75008;4;Local_indu_com_ou_assimile;315;0;;48.873495;2.300045
11/02/2019;3750000;75008;3;Dependance;;0;;48.873495;2.300045
11/02/2019;3750000;75008;4;Local_indu_com_ou_assimile;478;0;;48.873495;2.300045
13/02/2019;20000;75008;2;Appartement;193;5;;48.871548;2.316403
01/02/2019;952380;75001;2;Appartement;67;3;;48.865848;2.331392
12/02/2019;370000;75008;2;Appartement;34;2;;48.873003;2.301926
06/02/2019;207160;75008;2;Appartement;24;1;;48.88003;2.324573
06/02/2019;1171400;75008;2;Appartement;92;4;;48.873471;2.306484
08/02/2019;776700;75008;2;Appartement;66;2;;48.875819;2.29737
28/01/2019;2000;75008;3;Dependance;;0;;48.876646;2.320998
13/02/2019;139000;75003;2;Appartement;87;3;;48.863553;2.360569
23/01/2019;2300000;75008;3;Dependance;;0;;48.878013;2.305889
23/01/2019;2300000;75008;2;Appartement;141;4;;48.878013;2.305889
25/01/2019;765000;75003;2;Appartement;61;2;;48.865995;2.361632
13/02/2019;360000;75008;2;Appartement;32;1;;48.877947;2.313666
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;332;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;275;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;262;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;280;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;82;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;280;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;262;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;331;0;574;48.874166;2.32247
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;204;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;299;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;183;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;421;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;397;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;395;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;426;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;362;0;593;48.874118;2.322208
23/01/2019;58000000;75008;4;Local_indu_com_ou_assimile;50;0;593;48.874118;2.322208
13/02/2019;6900;75003;2;Appartement;28;1;;48.865119;2.363282
07/02/2019;2235300;75008;2;Appartement;140;7;;48.874454;2.308306
08/02/2019;450000;75003;2;Appartement;34;2;;48.862932;2.352127
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;60;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;183;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;161;0;813;48.869855;2.310426
07/02/2019;121000000;75008;3;Dependance;;0;813;48.869855;2.310426
07/02/2019;121000000;75008;2;Appartement;12;1;813;48.869855;2.310426
07/02/2019;121000000;75008;2;Appartement;26;2;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;405;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;193;0;813;48.869855;2.310426
07/02/2019;121000000;75008;3;Dependance;;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;403;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;343;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;351;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;346;0;813;48.869855;2.310426
07/02/2019;121000000;75008;2;Appartement;226;6;813;48.869855;2.310426
07/02/2019;121000000;75008;3;Dependance;;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;34;0;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;11;0;813;48.869855;2.310426
07/02/2019;121000000;75008;2;Appartement;190;5;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;537;0;813;48.869855;2.310426
07/02/2019;121000000;75008;2;Appartement;20;1;813;48.869855;2.310426
07/02/2019;121000000;75008;4;Local_indu_com_ou_assimile;544;0;813;48.869855;2.310426
15/02/2019;393000;75001;2;Appartement;36;1;;48.859804;2.348449
15/02/2019;1000000;75003;2;Appartement;100;4;;48.866968;2.359263
28/01/2019;4990000;75008;3;Dependance;;0;;48.877899;2.300027
28/01/2019;4990000;75008;1;Maison;410;7;109;48.878203;2.300369
31/01/2019;300000;75003;2;Appartement;32;2;;48.86145;2.362593
28/01/2019;448000;75008;2;Appartement;47;3;;48.876646;2.320998
11/02/2019;1250000;75008;2;Appartement;99;4;;48.869211;2.299298
14/02/2019;955000;75008;2;Appartement;76;3;;48.873037;2.304035
25/01/2019;525000;75008;2;Appartement;45;2;;48.871768;2.312507
19/02/2019;;75008;2;Appartement;106;2;;48.8664;2.305875
01/02/2019;43250;75003;3;Dependance;;0;;48.859077;2.365997
15/02/2019;60000;75008;3;Dependance;;0;;48.877324;2.315948
13/02/2019;4000;75003;2;Appartement;36;1;;48.865119;2.363282
08/02/2019;880000;75008;2;Appartement;81;3;;48.868577;2.304843
28/01/2019;700000;75001;4;Local_indu_com_ou_assimile;27;0;;48.867216;2.334173
28/01/2019;700000;75001;4;Local_indu_com_ou_assimile;76;0;;48.867216;2.334173
06/02/2019;309320;75001;2;Appartement;21;1;;48.861369;2.342247
06/02/2019;8000;75001;4;Local_indu_com_ou_assimile;10;0;;48.867646;2.330978
15/02/2019;545000;75008;2;Appartement;39;3;;48.875627;2.322612
07/02/2019;430000;75008;2;Appartement;40;2;;48.880725;2.323074
15/02/2019;1600000;75003;3;Dependance;;0;;48.857158;2.363854
15/02/2019;1600000;75003;4;Local_indu_com_ou_assimile;80;0;;48.857158;2.363854
19/02/2019;2126000;75008;3;Dependance;;0;;48.877774;2.302572
19/02/2019;2126000;75008;2;Appartement;179;6;;48.878225;2.302837
19/02/2019;2126000;75008;3;Dependance;;0;;48.878225;2.302837
05/02/2019;751440;75008;2;Appartement;50;2;;48.865696;2.307482
25/02/2019;55000;75008;3;Dependance;;0;;48.871105;2.315745
15/02/2019;300000;75003;2;Appartement;45;2;;48.859217;2.360423
21/02/2019;185250;75008;2;Appartement;14;1;;48.872333;2.310304
04/02/2019;607500;75003;2;Appartement;22;2;;48.863909;2.35749
21/02/2019;300000;75001;2;Appartement;28;2;;48.864689;2.332029
01/02/2019;;75008;2;Appartement;65;2;;48.868965;2.305181
01/02/2019;;75008;2;Appartement;53;2;;48.868833;2.305318
18/02/2019;660150;75003;2;Appartement;55;3;;48.862731;2.351617
01/02/2019;1625000;75008;2;Appartement;150;5;;48.87139;2.325924
01/02/2019;1625000;75008;3;Dependance;;0;;48.87139;2.325924
01/02/2019;1625000;75008;3;Dependance;;0;;48.87139;2.325924
13/02/2019;1760000;75008;2;Appartement;168;6;;48.87884;2.32144
14/02/2019;2000;75003;2;Appartement;41;2;;48.865119;2.363282
01/02/2019;1500000;75008;4;Local_indu_com_ou_assimile;89;0;;48.874606;2.325592
01/02/2019;1500000;75008;4;Local_indu_com_ou_assimile;91;0;;48.874606;2.325592
13/02/2019;250000;75003;4;Local_indu_com_ou_assimile;91;0;;48.865933;2.360256
25/02/2019;45400;75008;3;Dependance;;0;;48.872624;2.303752
19/02/2019;2700000;75008;2;Appartement;125;4;;48.869357;2.304234
29/01/2019;550000;75003;2;Appartement;40;2;;48.864962;2.362996
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;346;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;324;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;324;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;324;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;346;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;269;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;134;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;346;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;254;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;68;0;336;48.877878;2.311497
20/02/2019;17760000;75008;4;Local_indu_com_ou_assimile;324;0;336;48.877878;2.311497
08/02/2019;23750;75008;2;Appartement;29;1;;48.875459;2.307098
01/02/2019;1613000;75008;2;Appartement;84;2;;48.873065;2.306974
08/02/2019;5000;75008;2;Appartement;25;1;;48.878276;2.301943
18/02/2019;649000;75003;2;Appartement;50;2;;48.861619;2.363476
06/02/2019;10000;75008;4;Local_indu_com_ou_assimile;138;0;;48.873462;2.316377
31/01/2019;2561000;75008;4;Local_indu_com_ou_assimile;197;0;;48.87945;2.324251
05/02/2019;133000;75008;3;Dependance;;0;;48.871242;2.310759
31/01/2019;420000;75003;2;Appartement;45;2;;48.862838;2.360513
31/01/2019;420000;75003;2;Appartement;47;2;;48.862838;2.360513
14/01/2019;1276800;75001;2;Appartement;70;3;;48.867846;2.331283
12/02/2019;39000;75003;3;Dependance;;0;;48.86205;2.357892
12/02/2019;280000;75003;3;Dependance;;0;;48.863778;2.355459
12/02/2019;280000;75003;2;Appartement;20;1;;48.863778;2.355459
06/02/2019;45000;75008;3;Dependance;;0;;48.868586;2.299306
20/02/2019;485000;75008;2;Appartement;25;1;;48.878276;2.301943
20/02/2019;485000;75008;2;Appartement;36;2;;48.878276;2.301943
06/02/2019;70000;75003;3;Dependance;;0;;48.867386;2.357807
06/02/2019;70000;75003;3;Dependance;;0;;48.867386;2.357807
28/02/2019;42500;75008;3;Dependance;;0;;48.877774;2.302572
13/02/2019;1550000;75008;2;Appartement;137;5;;48.875086;2.301672
13/02/2019;1550000;75008;3;Dependance;;0;;48.875086;2.301672
21/02/2019;450000;75008;4;Local_indu_com_ou_assimile;55;0;;48.874057;2.303657
28/02/2019;40000;75003;2;Appartement;105;5;;48.862446;2.36094
08/02/2019;960000;75008;2;Appartement;101;3;;48.873634;2.31296
08/02/2019;960000;75008;3;Dependance;;0;;48.873634;2.31296
11/02/2019;930000;75001;4;Local_indu_com_ou_assimile;76;0;;48.863545;2.341748
07/02/2019;1345000;75003;4;Local_indu_com_ou_assimile;70;0;;48.867994;2.359613
07/02/2019;1345000;75003;4;Local_indu_com_ou_assimile;140;0;;48.867994;2.359613
28/02/2019;4000;75003;3;Dependance;;0;;48.862446;2.36094
30/01/2019;660000;75008;2;Appartement;60;3;;48.880345;2.31695
20/02/2019;120000;75003;3;Dependance;;0;;48.865484;2.357653
28/02/2019;360000;75003;2;Appartement;35;2;;48.862243;2.365539
28/02/2019;2388635;75003;2;Appartement;157;6;;48.86205;2.357892
28/02/2019;2388635;75003;3;Dependance;;0;;48.86205;2.357892
20/02/2019;1175000;75008;2;Appartement;97;4;;48.880438;2.314971
22/02/2019;690500;75003;2;Appartement;48;2;;48.86078;2.36306
12/02/2019;585000;75003;2;Appartement;59;2;;48.857997;2.364704
18/02/2019;1875000;75008;2;Appartement;116;4;;48.868369;2.304819
18/02/2019;1875000;75008;2;Appartement;115;4;;48.868369;2.304819
27/02/2019;49000;75008;3;Dependance;;0;;48.872288;2.307635
08/02/2019;750000;75008;2;Appartement;49;2;;48.873003;2.301926
14/02/2019;8000;75003;2;Appartement;25;1;;48.865119;2.363282
15/02/2019;1002000;75001;2;Appartement;92;3;;48.85993;2.34867
22/02/2019;1947600;75001;2;Appartement;110;4;;48.864915;2.337025
26/02/2019;420000;75003;2;Appartement;34;2;;48.862781;2.351669
18/02/2019;502000;75008;4;Local_indu_com_ou_assimile;50;0;;48.869071;2.306969
22/02/2019;110000;75008;4;Local_indu_com_ou_assimile;54;0;;48.871404;2.308571
15/02/2019;275000;75003;2;Appartement;25;1;;48.864237;2.351893
21/02/2019;95251;75008;3;Dependance;;0;;48.872403;2.30678
07/02/2019;36000;75008;3;Dependance;;0;;48.872381;2.308108
26/02/2019;950440;75003;2;Appartement;25;2;;48.863862;2.355355
26/02/2019;950440;75003;2;Appartement;85;2;;48.863862;2.355355
15/02/2019;1200000;75003;2;Appartement;87;3;;48.863553;2.360569
06/02/2019;500000;75003;3;Dependance;;0;;48.858649;2.35907
15/02/2019;415000;75003;2;Appartement;32;1;;48.862858;2.351996
20/02/2019;43000;75008;3;Dependance;;0;;48.877774;2.302572
08/02/2019;423000;75008;2;Appartement;37;1;;48.873682;2.312438
20/02/2019;668270;75001;2;Appartement;69;2;;48.863699;2.340328
14/02/2019;8750000;75001;4;Local_indu_com_ou_assimile;18;0;277;48.866797;2.33536
14/02/2019;8750000;75001;4;Local_indu_com_ou_assimile;270;0;277;48.866797;2.33536
14/02/2019;8750000;75001;4;Local_indu_com_ou_assimile;131;0;277;48.866797;2.33536
14/02/2019;8750000;75001;4;Local_indu_com_ou_assimile;77;0;277;48.866797;2.33536
14/02/2019;8750000;75001;4;Local_indu_com_ou_assimile;131;0;277;48.866797;2.33536
04/02/2019;150000;75003;2;Appartement;30;1;;48.864251;2.358652
04/02/2019;150000;75003;2;Appartement;26;2;;48.864251;2.358652
26/02/2019;874250;75003;2;Appartement;50;2;;48.862637;2.361699
13/02/2019;250000;75001;2;Appartement;27;1;;48.861015;2.344096
26/02/2019;731300;75003;2;Appartement;55;3;;48.858689;2.360785
28/02/2019;377000;75001;2;Appartement;22;2;;48.866524;2.337476
28/02/2019;377000;75001;2;Appartement;23;1;;48.866524;2.337476
18/02/2019;280000;75008;2;Appartement;23;1;;48.87787;2.312267
25/02/2019;377530;75003;2;Appartement;46;4;;48.862155;2.355884
01/03/2019;480000;75003;2;Appartement;50;3;;48.861124;2.362303
25/02/2019;1405000;75008;2;Appartement;110;3;;48.880654;2.319034
01/03/2019;517000;75008;2;Appartement;46;2;;48.879851;2.326816
20/02/2019;2555950;75008;4;Local_indu_com_ou_assimile;229;0;;48.874693;2.315508
25/02/2019;380000;75003;2;Appartement;40;2;;48.860877;2.366311
25/02/2019;1;75008;3;Dependance;;0;;48.87838;2.301412
15/02/2019;761000;75001;2;Appartement;60;2;;48.861718;2.349448
20/02/2019;4750000;75001;4;Local_indu_com_ou_assimile;258;0;;48.869331;2.326882
20/02/2019;4750000;75001;4;Local_indu_com_ou_assimile;69;0;;48.869331;2.326882
20/02/2019;4750000;75001;4;Local_indu_com_ou_assimile;43;0;;48.869331;2.326882
28/02/2019;1035000;75003;2;Appartement;63;2;;48.860902;2.366776
22/02/2019;230000;75001;2;Appartement;19;1;;48.867077;2.335036
13/02/2019;560000;75003;2;Appartement;53;3;;48.865859;2.360137
26/02/2019;770000;75001;2;Appartement;61;3;;48.864439;2.344949
15/02/2019;145000;75003;2;Appartement;15;1;;48.864753;2.355036
01/03/2019;1500000;75008;2;Appartement;168;5;;48.882265;2.326764
13/02/2019;140000;75001;2;Appartement;25;1;;48.861264;2.348661
05/03/2019;320000;75008;4;Local_indu_com_ou_assimile;27;0;;48.880714;2.318832
08/03/2019;150000;75001;3;Dependance;;0;;48.863042;2.349162
08/03/2019;150000;75001;3;Dependance;;0;;48.863042;2.349162
08/03/2019;150000;75001;3;Dependance;;0;;48.863042;2.349162
08/03/2019;150000;75001;3;Dependance;;0;;48.863042;2.349162
05/03/2019;780000;75001;2;Appartement;58;2;;48.859403;2.347461
13/02/2019;225000;75001;2;Appartement;18;1;;48.858372;2.344884
01/03/2019;1900000;75008;3;Dependance;;0;;48.867302;2.302516
01/03/2019;1900000;75008;2;Appartement;240;9;;48.867302;2.302516
01/03/2019;1900000;75008;2;Appartement;240;9;;48.867302;2.302516
28/02/2019;615600;75008;2;Appartement;60;3;;48.880728;2.321573
20/02/2019;57500;75003;3;Dependance;;0;;48.86205;2.357892
20/02/2019;57500;75003;3;Dependance;;0;;48.86205;2.357892
15/02/2019;270000;75008;2;Appartement;21;1;;48.874427;2.306032
01/03/2019;1000;75003;2;Appartement;160;3;;48.862388;2.359909
01/03/2019;1000;75003;2;Appartement;165;3;;48.862388;2.359909
28/02/2019;1950000;75008;2;Appartement;98;3;;48.868965;2.305181
12/02/2019;432500;75003;2;Appartement;37;2;;48.86761;2.355985
26/02/2019;110000;75001;2;Appartement;25;1;;48.861384;2.343737
27/02/2019;390000;75003;2;Appartement;58;2;;48.859669;2.364272
04/03/2019;2600000;75008;2;Appartement;240;8;;48.879491;2.31483
04/03/2019;2600000;75008;3;Dependance;;0;;48.879491;2.31483
04/03/2019;2600000;75008;3;Dependance;;0;;48.879491;2.31483
19/02/2019;349310;75003;2;Appartement;62;2;;48.861856;2.362104
19/02/2019;31000;75003;3;Dependance;;0;;48.857703;2.361578
27/02/2019;493150;75001;2;Appartement;29;1;;48.858114;2.345038
01/03/2019;355000;75003;2;Appartement;30;1;;48.86377;2.362554
25/02/2019;742000;75003;2;Appartement;52;2;;48.864733;2.354921
25/02/2019;625000;75001;2;Appartement;65;4;;48.860019;2.347383
07/03/2019;15000;75003;2;Appartement;20;2;;48.867867;2.361102
12/02/2019;1235000;75008;2;Appartement;64;2;;48.87685;2.311391
06/03/2019;33000;75008;3;Dependance;;0;;48.870454;2.321391
07/03/2019;1188000;75003;2;Appartement;81;4;;48.862672;2.355602
26/02/2019;9202514;75008;3;Dependance;;0;;48.865638;2.30264
26/02/2019;9202514;75008;3;Dependance;;0;;48.865638;2.30264
26/02/2019;9202514;75008;3;Dependance;;0;;48.865638;2.30264
26/02/2019;9202514;75008;2;Appartement;250;5;;48.865638;2.30264
26/02/2019;9202514;75008;3;Dependance;;0;;48.865638;2.30264
05/03/2019;889000;75008;2;Appartement;68;4;;48.880888;2.317198
22/02/2019;;75003;2;Appartement;75;2;;48.858649;2.35907
01/03/2019;1780000;75008;4;Local_indu_com_ou_assimile;158;0;;48.872921;2.309787
01/03/2019;1720000;75008;2;Appartement;30;1;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;139;5;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;129;5;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;9;1;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;190;7;328;48.873975;2.321713
01/03/2019;1720000;75008;3;Dependance;;0;328;48.873975;2.321713
01/03/2019;1720000;75008;4;Local_indu_com_ou_assimile;170;0;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;22;1;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;19;1;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;139;5;328;48.873975;2.321713
01/03/2019;1720000;75008;4;Local_indu_com_ou_assimile;82;0;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;139;5;328;48.873975;2.321713
01/03/2019;1720000;75008;3;Dependance;;0;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;30;1;328;48.873975;2.321713
01/03/2019;1720000;75008;4;Local_indu_com_ou_assimile;10;0;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;19;1;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;9;1;328;48.873975;2.321713
01/03/2019;1720000;75008;3;Dependance;;0;328;48.873975;2.321713
01/03/2019;1720000;75008;2;Appartement;9;1;328;48.873975;2.321713
28/02/2019;158000;75003;4;Local_indu_com_ou_assimile;11;0;;48.862422;2.362202
01/03/2019;420000;75003;2;Appartement;38;2;;48.862693;2.363835
19/02/2019;420000;75003;4;Local_indu_com_ou_assimile;57;0;;48.863758;2.354542
28/02/2019;16000000;75008;4;Local_indu_com_ou_assimile;225;0;376;48.873712;2.306156
28/02/2019;16000000;75008;4;Local_indu_com_ou_assimile;;0;376;48.873712;2.306156
28/02/2019;16000000;75008;4;Local_indu_com_ou_assimile;1931;0;376;48.873712;2.306156
19/02/2019;180000;75003;4;Local_indu_com_ou_assimile;76;0;;48.867617;2.359331
28/02/2019;429700;75008;2;Appartement;41;1;;48.876669;2.298012
22/02/2019;380000;75003;2;Appartement;31;2;;48.856715;2.367546
07/03/2019;1150000;75003;2;Appartement;78;3;;48.858916;2.365153
20/02/2019;1742000;75008;3;Dependance;;0;;48.880647;2.317632
20/02/2019;1742000;75008;3;Dependance;;0;;48.880647;2.317632
20/02/2019;1742000;75008;2;Appartement;138;6;;48.880647;2.317632
20/02/2019;1742000;75008;3;Dependance;;0;;48.880647;2.317632
21/02/2019;14999;75008;2;Appartement;71;3;;48.877129;2.316295
19/02/2019;900000;75001;2;Appartement;107;5;;48.861673;2.34248
19/02/2019;900000;75001;2;Appartement;30;1;;48.861673;2.34248
06/03/2019;450000;75003;2;Appartement;60;1;;48.865978;2.357272
07/03/2019;240000;75001;4;Local_indu_com_ou_assimile;50;0;;48.865348;2.331696
22/02/2019;168000;75003;2;Appartement;12;1;;48.865495;2.362968
19/02/2019;100000;75001;2;Appartement;90;3;;48.856946;2.341844
19/02/2019;100000;75001;2;Appartement;102;7;;48.856946;2.341844
06/03/2019;465000;75008;2;Appartement;40;2;;48.881869;2.324997
06/03/2019;465000;75008;3;Dependance;;0;;48.881869;2.324997
05/03/2019;1642512;75008;3;Dependance;;0;;48.869787;2.320183
05/03/2019;1642512;75008;2;Appartement;129;3;;48.869787;2.320183
01/03/2019;50000;75008;3;Dependance;;0;;48.872624;2.303752
27/02/2019;4500000;75008;4;Local_indu_com_ou_assimile;345;0;;48.868552;2.299702
05/03/2019;886000;75001;2;Appartement;60;3;;48.865229;2.341524
05/03/2019;886000;75001;3;Dependance;;0;;48.865229;2.341524
21/02/2019;1250000;75003;4;Local_indu_com_ou_assimile;240;0;;48.86285;2.365338
21/02/2019;220000;75003;2;Appartement;22;1;;48.861636;2.358298
01/03/2019;800000;75008;4;Local_indu_com_ou_assimile;90;0;;48.882577;2.324618
06/03/2019;385000;75008;3;Dependance;;0;;48.880756;2.315733
06/03/2019;385000;75008;2;Appartement;31;2;;48.880756;2.315733
26/02/2019;545000;75003;2;Appartement;47;1;;48.861465;2.364351
