valeur_fonciere,code_postal,type_local,surface,nombre_pieces_principales,month,year
29325,75018,0,1272,3,6,2019
767000,75018,0,1272,3,7,2019
390000,75018,0,1272,1,6,2019
14248,75018,2,1272,7,7,2019
17420,75018,2,1272,7,7,2019
745000,75018,0,1272,3,7,2019
313591,75018,0,1272,3,6,2019
233260,75018,0,1272,2,7,2019
476000,75018,0,1272,2,7,2019
210000,75018,0,1272,2,6,2019
235000,75018,0,1272,2,7,2019
45000,75018,2,1272,7,7,2019
154800,75018,0,1272,2,7,2019
327000,75018,0,1272,2,7,2019
17460,75018,2,1272,7,7,2019
125000,75018,0,1272,1,6,2019
540000,75018,0,1272,3,7,2019
540000,75018,2,1272,7,7,2019
108000,75018,0,1272,1,7,2019
800000,75018,2,1272,7,7,2019
800000,75018,0,1272,4,7,2019
85000,75018,2,1272,7,7,2019
26000,75018,2,1272,7,7,2019
358900,75018,0,1272,1,6,2019
339250,75018,0,1272,2,7,2019
231700,75018,0,1272,2,7,2019
2072000,75018,0,1272,6,6,2019
465000,75018,2,1272,7,7,2019
465000,75018,0,1272,3,7,2019
230000,75018,0,1272,2,7,2019
410000,75018,0,1272,2,7,2019
405000,75018,0,1272,2,7,2019
495000,75018,0,1272,3,7,2019
500,75018,0,1272,1,6,2019
428000,75018,0,1272,3,7,2019
590150,75018,0,1272,2,7,2019
414000,75018,0,1272,2,7,2019
250000,75018,3,1272,7,7,2019
1175310,75018,0,1272,4,6,2019
1311000,75018,0,1272,5,7,2019
1046350,75018,0,1272,3,7,2019
3500,75018,0,1272,3,6,2019
437000,75018,0,1272,2,7,2019
450000,75018,0,1272,2,7,2019
10000,75018,2,1272,7,7,2019
286000,75018,0,1272,1,7,2019
633200,75018,0,1272,3,7,2019
750000,75018,0,1272,2,7,2019
240000,75018,0,1272,1,7,2019
995000,75018,2,1272,7,6,2019
995000,75018,0,1272,3,6,2019
355000,75018,0,1272,2,7,2019
310000,75018,0,1272,1,7,2019
735000,75018,0,1272,3,7,2019
735000,75018,2,1272,7,7,2019
430000,75018,0,1272,3,7,2019
431612,75018,0,1272,2,7,2019
145000,75018,0,1272,1,6,2019
218000,75018,2,1272,7,7,2019
218000,75018,0,1272,1,7,2019
510000,75018,0,1272,3,7,2019
155000,75018,0,1272,2,7,2019
370000,75018,0,1272,2,7,2019
283500,75018,3,1272,7,6,2019
4000,75018,3,1272,7,6,2019
9000,75018,3,1272,7,6,2019
228000,75018,0,1272,2,7,2019
400000,75018,0,1272,3,7,2019
400000,75018,0,1272,1,7,2019
550000,75018,0,1272,5,6,2019
550000,75018,2,1272,7,6,2019
175600,75018,0,1272,1,7,2019
340500,75018,0,1272,2,6,2019
59100,75018,0,1272,1,7,2019
86000,75018,0,1272,2,7,2019
205000,75018,0,1272,1,7,2019
360000,75018,0,1272,1,7,2019
214000,75018,0,1272,2,7,2019
1520000,75018,0,1272,4,7,2019
107500,75018,0,1272,2,7,2019
50000,75018,2,1272,7,7,2019
495000,75018,2,1272,7,7,2019
487000,75018,2,1272,7,7,2019
487000,75018,0,1272,3,7,2019
320000,75018,0,1272,2,7,2019
290000,75018,3,1272,7,7,2019
297500,75018,0,1272,1,7,2019
535000,75018,0,1272,3,6,2019
19000,75018,2,1272,7,7,2019
229000,75018,0,1272,2,7,2019
7200,75018,0,1272,1,7,2019
256100,75018,0,1272,2,7,2019
410000,75018,0,1272,3,7,2019
322115,75018,0,1272,4,7,2019
322115,75018,0,1272,2,7,2019
220000,75018,0,1272,2,7,2019
5000000,75018,2,1272,7,7,2019
5000000,75018,0,1272,1,7,2019
5000000,75018,0,1272,2,7,2019
5000000,75018,3,1272,7,7,2019
5000000,75018,0,1272,4,7,2019
206000,75018,0,1272,2,7,2019
397500,75018,0,1272,3,7,2019
350000,75018,0,1272,2,7,2019
917800,75018,0,1272,4,7,2019
917800,75018,2,1272,7,7,2019
295000,75018,0,1272,1,7,2019
300100,75018,0,1272,2,7,2019
362000,75018,0,1272,2,7,2019
267600,75018,0,1272,2,7,2019
422185,75018,0,1272,3,7,2019
35000,75018,2,1272,7,7,2019
905000,75018,0,1272,4,7,2019
425010,75018,0,1272,3,7,2019
415830,75018,0,1272,3,7,2019
200000,75018,2,1272,7,7,2019
284500,75018,0,1272,1,7,2019
165000,75018,0,1272,1,7,2019
387000,75018,0,1272,2,7,2019
186500,75018,0,1272,1,7,2019
186500,75018,2,1272,7,7,2019
550000,75018,0,1272,2,6,2019
1095000,75018,0,1272,4,7,2019
318000,75018,0,1272,2,7,2019
25000,75018,2,1272,7,7,2019
429000,75018,0,1272,3,7,2019
14500,75018,2,1272,7,7,2019
280000,75018,0,1272,2,7,2019
70000,75018,2,1272,7,7,2019
450000,75018,0,1272,3,6,2019
398650,75018,0,1272,2,7,2019
533000,75018,0,1272,2,7,2019
347700,75018,0,1272,2,7,2019
605000,75018,0,1272,3,7,2019
440000,75018,0,1272,3,7,2019
701888,75018,0,1272,3,7,2019
284000,75018,0,1272,2,7,2019
13500,75018,2,1272,7,7,2019
318400,75018,0,1272,2,7,2019
445500,75018,0,1272,2,7,2019
225000,75018,0,1272,1,7,2019
263900,75018,0,1272,2,7,2019
838000,75018,0,1272,3,7,2019
438900,75018,0,1272,2,7,2019
670000,75018,0,1272,3,7,2019
483000,75018,0,1272,3,6,2019
639250,75018,0,1272,4,7,2019
1100000,75018,7,1272,7,7,2019
943900,75018,0,1272,3,7,2019
990000,75018,0,1272,5,7,2019
318000,75018,0,1272,1,7,2019
248000,75018,0,1272,2,7,2019
326000,75018,0,1272,2,7,2019
155400,75018,2,1272,7,7,2019
155400,75018,0,1272,1,7,2019
390300,75018,0,1272,2,6,2019
193900,75018,0,1272,1,7,2019
210000,75018,0,1272,1,7,2019
1689650,75018,0,1272,5,7,2019
520000,75018,0,1272,3,7,2019
341000,75018,0,1272,2,7,2019
578760,75018,0,1272,3,7,2019
578760,75018,2,1272,7,7,2019
2855250,75018,1,100,4,7,2019
661050,75018,0,1272,3,7,2019
230000,75018,0,1272,3,7,2019
146400,75018,0,1272,1,7,2019
624000,75018,0,1272,4,7,2019
643000,75018,0,1272,1,7,2019
140000,75018,0,1272,1,7,2019
154340,75018,0,1272,1,7,2019
115000,75018,0,1272,1,7,2019
615000,75018,0,1272,3,7,2019
130000,75018,0,1272,1,7,2019
267308,75018,0,1272,2,7,2019
307500,75018,0,1272,2,7,2019
139500,75018,0,1272,1,7,2019
22000,75018,2,1272,7,7,2019
100000,75018,0,1272,2,6,2019
280000,75018,0,1272,1,7,2019
254000,75018,0,1272,2,7,2019
328000,75018,0,1272,2,7,2019
180000,75018,3,1272,7,7,2019
689960,75018,0,1272,2,7,2019
278020,75018,0,1272,2,7,2019
135000,75018,0,1272,1,7,2019
244500,75018,0,1272,2,6,2019
304000,75018,0,1272,2,7,2019
281950,75018,0,1272,1,7,2019
346000,75018,3,1272,7,7,2019
30000,75018,2,1272,7,7,2019
662000,75018,0,1272,3,7,2019
180000,75018,0,1272,2,7,2019
213000,75018,0,1272,1,7,2019
670000,75018,0,1272,4,7,2019
415000,75018,0,1272,3,7,2019
637100,75018,0,1272,3,7,2019
696000,75018,0,1272,2,7,2019
372200,75018,0,1272,3,7,2019
253200,75018,0,1272,2,7,2019
277800,75018,0,1272,1,7,2019
814800,75018,0,1272,2,7,2019
115000,75018,0,1272,2,7,2019
500000,75018,0,1272,3,7,2019
580000,75018,3,1272,7,7,2019
151000,75018,0,1272,1,7,2019
8000000,75018,0,709,2,7,2019
8000000,75018,3,709,7,7,2019
8000000,75018,0,709,1,7,2019
733000,75018,2,1272,7,7,2019
733000,75018,0,1272,3,7,2019
500,75018,2,1272,7,7,2019
500,75018,0,1272,5,7,2019
640000,75018,0,1272,4,7,2019
545000,75018,0,1272,1,7,2019
85000,75018,0,1272,1,7,2019
85500,75018,0,1272,1,7,2019
290000,75018,0,1272,2,7,2019
325000,75018,0,1272,1,7,2019
315000,75018,0,1272,1,7,2019
450000,75018,2,1272,7,7,2019
450000,75018,0,1272,3,7,2019
250000,75018,3,1272,7,6,2019
18500,75018,2,1272,7,7,2019
189000,75018,0,1272,2,7,2019
55000,75018,2,1272,7,7,2019
880000,75018,0,1272,3,8,2019
880000,75018,2,1272,7,8,2019
845850,75018,0,1272,3,7,2019
11000,75018,2,1272,7,7,2019
195000,75018,0,1272,1,7,2019
265000,75018,0,1272,2,7,2019
100000,75018,0,1272,1,7,2019
149970,75018,0,1272,1,7,2019
152000,75018,3,1272,7,7,2019
300000,75018,0,1272,3,7,2019
379000,75018,0,1272,2,7,2019
353020,75018,0,1272,2,7,2019
386385,75018,7,1272,7,7,2019
18000,75018,2,1272,7,7,2019
172000,75018,3,1272,7,7,2019
70000,75018,0,1272,1,7,2019
2838550,75018,0,1272,5,7,2019
2838550,75018,0,1272,4,7,2019
3000,75018,2,1272,7,7,2019
3000,75018,0,1272,3,7,2019
500000,75018,0,1272,2,7,2019
300000,75018,2,1272,7,7,2019
436405,75018,0,1272,3,7,2019
338680,75018,0,1272,1,7,2019
245000,75018,0,1272,1,7,2019
321600,75018,0,1272,2,7,2019
321600,75018,0,1272,1,7,2019
5000,75018,0,1272,2,7,2019
845000,75018,0,1272,3,8,2019
15000,75018,2,1272,7,8,2019
28000,75018,0,1272,1,7,2019
140000,75018,2,1272,7,7,2019
108000,75018,0,1272,2,7,2019
81080,75018,0,1272,2,7,2019
1064000,75018,0,1272,4,7,2019
830000,75018,0,1272,3,7,2019
198000,75018,0,1272,1,7,2019
486700,75018,0,1272,3,7,2019
266000,75018,0,1272,1,7,2019
859000,75018,0,1272,5,7,2019
1000000,75018,0,1272,3,7,2019
750000,75018,0,1272,4,7,2019
40000,75018,2,1272,7,8,2019
335000,75018,0,1272,1,8,2019
480000,75018,0,1272,3,7,2019
3508846,75018,0,1272,1,7,2019
1500,75018,2,1272,7,6,2019
185000,75018,0,1272,1,7,2019
158500,75018,0,1272,2,7,2019
309500,75018,0,1272,1,8,2019
439250,75018,0,1272,2,8,2019
350000,75018,0,1272,2,8,2019
447180,75018,0,1272,3,7,2019
74000,75018,2,1272,7,7,2019
326000,75018,2,1272,7,7,2019
1292000,75018,0,1272,4,7,2019
1090500,75018,0,1272,4,7,2019
180000,75018,0,1272,3,7,2019
610000,75018,0,1272,3,7,2019
241000,75018,0,1272,1,7,2019
225000,75018,0,1272,2,7,2019
893500,75018,0,1272,3,8,2019
30000,75018,7,1272,7,7,2019
170000,75018,7,1272,7,7,2019
918000,75018,0,1272,4,7,2019
350000,75018,0,1272,1,7,2019
125000,75018,0,1272,2,7,2019
237000,75018,2,1272,7,7,2019
237000,75018,0,1272,1,7,2019
67000,75018,2,1272,7,7,2019
436150,75018,0,1272,2,8,2019
380000,75018,0,1272,1,8,2019
605000,75018,0,1272,3,8,2019
377000,75018,0,1272,3,7,2019
712250,75018,0,1272,4,7,2019
509450,75018,0,1272,3,7,2019
655500,75018,0,1272,3,7,2019
550000,75018,0,1272,3,7,2019
259650,75018,0,1272,1,7,2019
625000,75018,0,1272,3,7,2019
460000,75018,0,1272,2,7,2019
205000,75018,2,1272,7,7,2019
526000,75018,0,1272,2,7,2019
270000,75018,0,1272,3,7,2019
39400,75018,2,1272,7,8,2019
778000,75018,0,1272,4,7,2019
576000,75018,2,1272,7,7,2019
576000,75018,0,1272,3,7,2019
600000,75018,0,1272,2,7,2019
150000,75018,0,1272,1,7,2019
313000,75018,0,1272,1,7,2019
313000,75018,0,1272,2,7,2019
533589,75018,0,1272,3,7,2019
421041,75018,0,1272,2,8,2019
421041,75018,3,1272,7,8,2019
416880,75018,0,1272,2,7,2019
320000,75018,0,1272,3,7,2019
384410,75018,0,1272,3,7,2019
479000,75018,0,1272,3,7,2019
260000,75018,0,1272,2,8,2019
401000,75018,0,1272,2,7,2019
578000,75018,0,1272,3,8,2019
453000,75018,0,1272,3,7,2019
1176000,75018,3,1272,7,8,2019
275000,75018,0,1272,2,7,2019
167000,75018,3,1272,7,8,2019
1013400,75018,0,1272,4,7,2019
1986222,75018,0,1272,1,7,2019
1986222,75018,0,1272,2,7,2019
1986222,75018,3,1272,7,7,2019
1986222,75018,0,1272,4,7,2019
1986222,75018,2,1272,7,7,2019
500,75018,0,1272,1,7,2019
1599890,75018,0,1272,5,8,2019
1599890,75018,0,1272,2,8,2019
230000,75018,0,1272,1,7,2019
650000,75018,0,1272,3,7,2019
25500,75018,2,1272,7,7,2019
439922,75018,0,1272,3,8,2019
699000,75018,0,1272,3,8,2019
289000,75018,0,1272,2,8,2019
192000,75018,0,1272,1,8,2019
417000,75018,0,1272,3,8,2019
473300,75018,0,1272,2,7,2019
1400000,75018,0,1272,5,8,2019
460000,75018,0,1272,2,8,2019
465000,75018,0,1272,3,8,2019
428000,75018,0,1272,2,7,2019
250000,75018,0,1272,2,7,2019
324000,75018,0,1272,2,7,2019
375000,75018,3,1272,7,7,2019
521000,75018,0,1272,2,7,2019
585000,75018,0,1272,3,7,2019
350000,75018,0,1272,5,7,2019
180023,75018,0,1272,2,7,2019
245000,75018,0,1272,2,7,2019
585000,75018,0,1272,4,7,2019
1130000,75018,0,1272,5,7,2019
125000,75018,2,1272,7,7,2019
388500,75018,0,1272,3,7,2019
720000,75018,0,1272,1,7,2019
720000,75018,2,1272,7,7,2019
255000,75018,0,1272,2,7,2019
601600,75018,0,1272,3,7,2019
138000,75018,0,1272,1,7,2019
321210,75018,0,1272,2,8,2019
175000,75018,0,1272,1,8,2019
20000,75018,2,1272,7,8,2019
36500,75018,2,1272,7,7,2019
809000,75018,0,1272,4,7,2019
231700,75018,0,1272,1,7,2019
160000,75018,0,1272,1,8,2019
80000,75018,0,1272,1,7,2019
381730,75018,7,1272,7,8,2019
458000,75018,0,1272,2,8,2019
310000,75018,3,1272,7,7,2019
517500,75018,0,1272,2,7,2019
338000,75018,3,1272,7,7,2019
285000,75018,0,1272,2,7,2019
592000,75018,0,1272,2,8,2019
33000,75018,2,1272,7,7,2019
6000,75018,2,1272,7,7,2019
153500,75018,0,1272,1,7,2019
960000,75018,0,1272,4,7,2019
401295,75018,7,1272,7,8,2019
900000,75018,3,1272,7,7,2019
429000,75018,0,1272,2,8,2019
575000,75018,0,1272,3,8,2019
307000,75018,0,1272,1,8,2019
682000,75018,0,1272,4,8,2019
150000,75018,0,1272,1,8,2019
298165,75018,0,1272,2,8,2019
284500,75018,0,1272,2,8,2019
263040,75018,2,1272,7,7,2019
263040,75018,0,1272,3,7,2019
880000,75018,0,1272,4,7,2019
335000,75018,3,1272,7,7,2019
257610,75018,0,1272,2,8,2019
285000,75018,0,1272,2,8,2019
462000,75018,0,1272,3,8,2019
660000,75018,0,1272,3,7,2019
590000,75018,0,1272,3,7,2019
541500,75018,0,1272,2,7,2019
657470,75018,0,1272,4,8,2019
190000,75018,0,1272,1,8,2019
261500,75018,0,1272,2,7,2019
280000,75018,0,1272,1,8,2019
556500,75018,0,1272,2,8,2019
556500,75018,0,1272,3,8,2019
610000,75018,0,1272,3,8,2019
6900000,75018,3,377,7,8,2019
382550,75018,0,1272,3,8,2019
285000,75018,3,1272,7,7,2019
370000,75018,0,1272,1,7,2019
299000,75018,0,1272,2,7,2019
148000,75018,0,1272,1,8,2019
201000,75018,0,1272,1,8,2019
870000,75018,0,1272,2,8,2019
80000,75018,0,1272,2,8,2019
672178,75018,0,1272,3,7,2019
850000,75018,0,1272,4,8,2019
216000,75018,0,1272,1,8,2019
9500,75018,2,1272,7,8,2019
435000,75018,0,1272,2,8,2019
362311,75018,0,1272,1,7,2019
117000,75018,0,1272,1,8,2019
477000,75018,3,1272,7,8,2019
130000,75018,0,1272,2,7,2019
126693,75018,0,1272,1,7,2019
126693,75018,2,1272,7,7,2019
407000,75018,0,1272,1,7,2019
430000,75018,0,1272,3,8,2019
1300000,75018,0,75,2,8,2019
1300000,75018,3,75,7,8,2019
1300000,75018,0,75,3,8,2019
1423000,75018,0,1272,3,8,2019
160000,75018,0,1272,1,7,2019
577400,75018,0,1272,3,7,2019
412000,75018,0,1272,3,8,2019
377000,75018,0,1272,3,8,2019
1700,75018,0,1272,2,7,2019
587800,75018,0,1272,4,7,2019
1043000,75018,2,1272,7,8,2019
1043000,75018,0,1272,4,8,2019
1043000,75018,0,1272,1,8,2019
365000,75018,2,1272,7,7,2019
365000,75018,0,1272,2,7,2019
507408,75018,0,1272,3,8,2019
265000,75018,0,1272,2,8,2019
32300,75018,2,1272,7,7,2019
29325,75018,0,1272,3,8,2019
25750,75018,2,1272,7,8,2019
257143,75018,0,1272,2,7,2019
410000,75018,0,1272,3,8,2019
240000,75018,2,1272,7,8,2019
240000,75018,0,1272,1,8,2019
215000,75018,0,1272,1,8,2019
439000,75018,0,1272,3,8,2019
188300,75018,0,1272,2,8,2019
241500,75018,0,1272,2,7,2019
626000,75018,0,1272,3,7,2019
520000,75018,0,1272,4,7,2019
185000,75018,0,1272,2,8,2019
861000,75018,0,1272,4,7,2019
1500,75018,0,1272,2,7,2019
71500,75018,2,1272,7,7,2019
353600,75018,0,1272,2,8,2019
242810,75018,0,1272,1,8,2019
340000,75018,0,1272,3,8,2019
157000,75018,0,1272,2,8,2019
13000,75018,2,1272,7,8,2019
1260000,75018,0,1272,5,7,2019
18500,75018,2,1272,7,8,2019
517000,75018,0,1272,3,8,2019
517000,75018,2,1272,7,8,2019
392292,75018,0,1272,2,8,2019
392292,75018,0,1272,1,8,2019
750000,75018,0,1272,2,8,2019
930000,75018,0,1272,3,8,2019
140000,75018,0,1272,1,8,2019
3000,75018,2,1272,7,8,2019
3000,75018,0,1272,2,8,2019
290000,75018,0,1272,2,8,2019
285250,75018,0,1272,1,8,2019
597000,75018,0,1272,2,7,2019
637000,75018,0,1272,3,8,2019
514270,75018,0,1272,3,7,2019
651700,75018,0,1272,3,8,2019
170000,75018,2,1272,7,8,2019
165000,75018,2,1272,7,8,2019
289829,75018,0,1272,7,8,2019
250000,75018,0,1272,2,8,2019
485000,75018,0,1272,3,8,2019
692500,75018,0,1272,3,8,2019
500000,75018,0,1272,2,8,2019
500000,75018,3,1272,7,8,2019
1249400,75018,0,1272,4,8,2019
1249400,75018,2,1272,7,8,2019
365000,75018,0,1272,2,8,2019
1070000,75018,0,1272,4,8,2019
123650,75018,0,1272,1,8,2019
423235,75018,0,1272,3,7,2019
380000,75018,0,1272,2,9,2019
190000,75018,0,1272,2,8,2019
174520,75018,0,1272,2,8,2019
81813,75018,0,1272,1,8,2019
363000,75018,0,1272,2,8,2019
623000,75018,0,1272,4,8,2019
145000,75018,0,1272,2,8,2019
428000,75018,0,1272,3,8,2019
320000,75018,0,1272,2,8,2019
340000,75018,0,1272,2,8,2019
478000,75018,0,1272,3,8,2019
225000,75018,0,1272,1,8,2019
480000,75018,0,1272,2,8,2019
12000,75018,2,1272,7,8,2019
37000,75018,2,1272,7,8,2019
23000,75018,2,1272,7,9,2019
360000,75018,2,1272,7,8,2019
360000,75018,0,1272,2,8,2019
236000,75018,0,1272,1,8,2019
225000,75018,0,1272,1,9,2019
336190,75018,0,1272,2,8,2019
280000,75018,0,1272,2,8,2019
250000,75018,3,1272,7,8,2019
195000,75018,0,1272,1,8,2019
95000,75018,2,1272,7,8,2019
255000,75018,0,1272,2,8,2019
436000,75018,2,1272,7,8,2019
436000,75018,0,1272,2,8,2019
499000,75018,0,1272,2,8,2019
2600000,75018,0,596,3,8,2019
2600000,75018,0,596,2,8,2019
2600000,75018,0,596,4,8,2019
2600000,75018,0,596,1,8,2019
2600000,75018,0,596,6,8,2019
2600000,75018,3,596,7,8,2019
223000,75018,0,1272,2,5,2019
781000,75018,0,1272,3,8,2019
185250,75018,0,1272,2,8,2019
315000,75018,0,1272,2,8,2019
1300000,75018,3,1272,7,8,2019
87356,75018,0,1272,2,8,2019
87356,75018,0,1272,1,8,2019
300,75018,2,1272,7,9,2019
478600,75018,0,1272,3,8,2019
270000,75018,0,1272,2,8,2019
353150,75018,0,1272,2,9,2019
172000,75018,0,1272,3,8,2019
339000,75018,0,1272,2,8,2019
365000,75018,0,1272,2,9,2019
145644,75018,0,1272,2,8,2019
930000,75018,0,1272,5,9,2019
894300,75018,0,1272,3,8,2019
170000,75018,0,1272,2,9,2019
170000,75018,0,1272,1,9,2019
515000,75018,0,1272,3,9,2019
233500,75018,0,1272,1,8,2019
450000,75018,3,1272,7,9,2019
540000,75018,0,1272,2,8,2019
59000,75018,0,1272,2,8,2019
435000,75018,0,1272,3,8,2019
382000,75018,0,1272,2,8,2019
347000,75018,0,1272,2,8,2019
18600,75018,2,1272,7,8,2019
610000,75018,3,1272,7,8,2019
624500,75018,0,1272,3,8,2019
613000,75018,3,1272,7,9,2019
280875,75018,0,1272,1,8,2019
515000,75018,0,1272,2,8,2019
375000,75018,0,1272,3,8,2019
410000,75018,2,1272,7,8,2019
410000,75018,3,1272,7,8,2019
685000,75018,0,1272,4,8,2019
685000,75018,2,1272,7,8,2019
660000,75018,0,1272,1,8,2019
660000,75018,0,1272,4,8,2019
380000,75018,0,1272,2,8,2019
393520,75018,0,1272,2,8,2019
397770,75018,7,1272,7,8,2019
320000,75018,0,1272,2,9,2019
288000,75018,0,1272,1,9,2019
255000,75018,7,1272,7,8,2019
200000,75018,0,1272,1,8,2019
173000,75018,0,1272,1,8,2019
220000,75018,0,1272,2,9,2019
289900,75018,0,1272,1,9,2019
160370,75018,0,1272,1,9,2019
28000,75018,2,1272,7,8,2019
150000,75018,0,1272,2,8,2019
300000,75018,0,1272,2,8,2019
315000,75018,0,1272,2,9,2019
660000,75018,0,1272,3,9,2019
473700,75018,0,1272,3,8,2019
390000,75018,0,1272,2,9,2019
2290000,75018,1,105,5,9,2019
590000,75018,0,1272,2,9,2019
1074300,75018,0,1272,3,9,2019
1074300,75018,0,1272,2,9,2019
361000,75018,0,1272,2,8,2019
60000,75018,2,1272,7,8,2019
455000,75018,0,1272,3,9,2019
330000,75018,0,1272,3,8,2019
2500000,75018,3,121,7,9,2019
312900,75018,0,1272,2,9,2019
75000,75018,0,1272,1,8,2019
155000,75018,2,1272,7,8,2019
155000,75018,0,1272,1,8,2019
30000,75018,2,1272,7,8,2019
392000,75018,0,1272,3,8,2019
490000,75018,3,1272,7,7,2019
490000,75018,0,1272,3,7,2019
220000,75018,0,1272,1,9,2019
180000,75018,0,1272,2,9,2019
308500,75018,0,1272,1,8,2019
413900,75018,0,1272,3,8,2019
200000,75018,0,1272,2,8,2019
160000,75018,0,1272,2,9,2019
293000,75018,0,1272,2,9,2019
18500,75018,2,1272,7,9,2019
133500,75018,0,1272,3,9,2019
3508846,75018,0,1272,4,9,2019
573000,75018,0,1272,3,8,2019
145000,75018,0,1272,2,9,2019
3508846,75018,0,1272,2,8,2019
462300,75018,3,1272,7,9,2019
345000,75018,0,1272,2,9,2019
850000,75018,3,1272,7,8,2019
850000,75018,0,1272,3,8,2019
690000,75018,0,1272,3,8,2019
1540000,75018,7,1272,7,9,2019
1334300,75018,0,1272,5,9,2019
972700,75018,0,1272,1,9,2019
972700,75018,0,1272,3,9,2019
11000,75018,0,1272,2,9,2019
257000,75018,0,1272,3,8,2019
400000,75018,0,1272,3,9,2019
1750000,75018,3,1272,7,9,2019
292000,75018,0,1272,2,9,2019
141000,75018,0,1272,1,9,2019
560000,75018,0,1272,2,9,2019
560000,75018,3,1272,7,9,2019
75000,75018,2,1272,7,9,2019
890000,75018,0,1272,3,8,2019
533280,75018,0,1272,4,9,2019
265000,75018,0,1272,3,9,2019
232010,75018,0,1272,1,9,2019
235400,75018,0,1272,2,9,2019
210000,75018,2,1272,7,9,2019
210000,75018,0,1272,1,9,2019
532000,75018,0,1272,3,9,2019
597000,75018,0,1272,4,8,2019
303000,75018,0,1272,2,9,2019
468550,75018,0,1272,3,9,2019
560000,75018,0,1272,3,8,2019
590000,75018,0,1272,1,9,2019
130000,75018,0,1272,2,9,2019
178110,75018,0,1272,1,9,2019
489300,75018,0,1272,2,7,2019
22000,75018,2,1272,7,9,2019
625000,75018,2,1272,7,9,2019
625000,75018,0,1272,3,9,2019
300000,75018,0,1272,2,9,2019
440000,75018,0,1272,3,9,2019
440000,75018,0,1272,2,9,2019
595000,75018,0,1272,2,9,2019
235000,75018,0,1272,1,9,2019
130000,75018,0,1272,1,9,2019
350000,75018,0,1272,1,9,2019
1340000,75018,0,1272,4,9,2019
1340000,75018,0,1272,3,9,2019
586800,75018,0,1272,2,9,2019
450000,75018,0,1272,2,8,2019
122000,75018,0,1272,1,9,2019
341575,75018,0,1272,3,9,2019
181800,75018,0,1272,1,8,2019
425000,75018,0,1272,2,9,2019
245000,75018,0,1272,1,9,2019
357180,75018,0,1272,2,9,2019
980000,75018,0,1272,2,9,2019
210000,75018,0,1272,2,9,2019
470000,75018,0,1272,2,9,2019
215000,75018,0,1272,1,9,2019
150000,75018,0,1272,1,9,2019
820000,75018,0,1272,3,9,2019
1139000,75018,0,1272,1,8,2019
1139000,75018,0,1272,2,8,2019
1465000,75018,0,1272,5,9,2019
1465000,75018,0,1272,2,9,2019
310000,75018,0,1272,2,9,2019
362455,75018,0,1272,1,9,2019
523010,75018,0,1272,3,9,2019
16000,75018,2,1272,7,9,2019
402550,75018,0,1272,2,9,2019
467700,75018,0,1272,2,9,2019
500000,75018,0,1272,2,9,2019
409700,75018,0,1272,2,9,2019
487000,75018,0,1272,3,9,2019
300224,75018,0,1272,1,9,2019
510000,75018,0,1272,3,9,2019
415000,75018,0,1272,2,9,2019
349000,75018,0,1272,2,9,2019
143000,75018,0,1272,1,9,2019
285935,75018,0,1272,2,8,2019
460000,75018,0,1272,3,8,2019
460000,75018,2,1272,7,8,2019
629140,75018,0,1272,3,9,2019
588550,75018,2,1272,7,8,2019
588550,75018,0,1272,3,8,2019
24000,75018,2,1272,7,8,2019
330000,75018,0,1272,2,9,2019
565000,75018,0,1272,3,9,2019
288300,75018,0,1272,2,9,2019
340000,75018,0,1272,3,9,2019
340000,75018,2,1272,7,9,2019
1210000,75018,0,1272,5,9,2019
930050,75018,0,1272,3,9,2019
930050,75018,3,1272,7,9,2019
295000,75018,0,1272,2,9,2019
298400,75018,0,1272,2,8,2019
572000,75018,2,1272,7,9,2019
572000,75018,0,1272,2,9,2019
413000,75018,0,1272,2,9,2019
614000,75018,0,1272,1,9,2019
614000,75018,0,1272,2,9,2019
85000,75018,0,1272,1,8,2019
1170000,75018,3,1272,7,8,2019
377000,75018,0,1272,3,9,2019
654000,75018,2,1272,7,9,2019
654000,75018,0,1272,3,9,2019
197835,75018,0,1272,1,9,2019
325000,75018,0,1272,2,9,2019
370000,75018,0,1272,2,9,2019
87000,75018,0,1272,1,9,2019
358000,75018,0,1272,3,9,2019
550000,75018,0,1272,3,9,2019
331900,75018,0,1272,2,9,2019
485500,75018,0,1272,3,9,2019
90000,75018,2,1272,7,9,2019
640834,75018,0,1272,4,9,2019
150000,75018,3,1272,7,9,2019
320000,75018,3,1272,7,9,2019
105000,75018,0,1272,1,9,2019
179000,75018,0,1272,1,9,2019
272000,75018,0,1272,2,9,2019
157500,75018,0,1272,1,9,2019
390000,75018,0,1272,3,8,2019
485000,75018,0,1272,2,8,2019
340000,75018,0,1272,2,9,2019
178800,75018,0,1272,1,9,2019
845000,75018,0,1272,4,9,2019
631840,75018,0,1272,4,8,2019
247350,75018,0,1272,2,9,2019
225000,75018,0,1272,2,9,2019
1150000,75018,3,1272,7,9,2019
1150000,75018,0,1272,1,9,2019
1150000,75018,2,1272,7,9,2019
404000,75018,0,1272,2,9,2019
610000,75018,0,1272,2,9,2019
711200,75018,0,1272,3,9,2019
480000,75018,0,1272,3,9,2019
342000,75018,3,1272,7,9,2019
850000,75018,0,1272,2,8,2019
850000,75018,0,1272,1,8,2019
650000,75018,0,1272,3,9,2019
91350,75018,0,1272,1,9,2019
